"Interference and Diffraction Data File Mon, Mar 11, 2024 5:11 PM"	
0.11889	-0.00711
0.11894	-0.00856
0.11894	-0.00663
0.119	-0.01065
0.119	-0.0055
0.11905	-0.01339
0.11905	-0.0084
0.11905	-0.00808
0.11911	-0.0092
0.11911	-0.00598
0.11917	-0.00743
0.11917	-0.01146
0.11922	-0.0092
0.11922	-0.00647
0.11922	-0.00518
0.11928	-0.01178
0.11928	-0.00872
0.11933	-0.00518
0.11933	-0.00953
0.11939	-0.01017
0.11939	-0.00437
0.11939	-0.00727
0.11944	-0.01033
0.11944	-0.00808
0.1195	-0.00872
0.1195	-0.00308
0.11955	-0.00792
0.11955	-0.01098
0.11955	-0.00711
0.11961	-0.00775
0.11961	-0.00953
0.11967	-0.00792
0.11967	-0.00759
0.11967	-0.00792
0.11972	-0.00856
0.11972	-0.00518
0.11972	-0.00969
0.11978	-0.00566
0.11978	-0.00598
0.11983	-0.0113
0.11983	-0.00566
0.11989	-0.0084
0.11989	-0.00727
0.11989	-0.0092
0.11994	-0.00566
0.11994	-0.00808
0.12	-0.00663
0.12	-0.01001
0.12005	-0.01065
0.12005	-0.00582
0.12011	-0.00534
0.12011	-0.00969
0.12011	-0.0121
0.12017	-0.01033
0.12017	-0.00937
0.12022	-0.01146
0.12022	-0.00856
0.12028	-0.00502
0.12028	-0.00872
0.12028	-0.01001
0.12033	-0.00695
0.12033	-0.01001
0.12039	-0.0047
0.12039	-0.00937
0.12039	-0.01081
0.12044	-0.01065
0.12044	-0.00727
0.1205	-0.00711
0.1205	-0.00598
0.12055	-0.00808
0.12055	-0.00904
0.12055	-0.01033
0.12061	-0.01081
0.12061	-0.00631
0.12061	-0.01049
0.12067	-0.01114
0.12067	-0.01275
0.12072	-0.0092
0.12072	-0.0055
0.12078	-0.00711
0.12078	-0.01162
0.12078	-0.01291
0.12083	-0.01065
0.12083	-0.01194
0.12089	-0.00614
0.12089	-0.01065
0.12094	-0.01114
0.12094	-0.0113
0.121	-0.0121
0.121	-0.00743
0.121	-0.00679
0.12105	-0.01355
0.12105	-0.00759
0.12111	-0.00437
0.12111	-0.00421
0.12117	-0.00856
0.12117	-0.00953
0.12117	-0.0084
0.12122	-0.00518
0.12122	-0.01114
0.12128	-0.01065
0.12128	-0.00647
0.12133	-0.01001
0.12133	-0.00679
0.12133	-0.00792
0.12139	-0.00872
0.12139	-0.00695
0.12144	-0.00759
0.12144	-0.0092
0.12144	-0.00985
0.1215	-0.00888
0.1215	-0.00647
0.1215	-0.00663
0.12155	-0.0055
0.12155	-0.00985
0.12161	-0.01226
0.12161	-0.0092
0.12167	-0.00631
0.12167	-0.00775
0.12172	-0.00969
0.12172	-0.01098
0.12172	-0.00953
0.12178	-0.0113
0.12178	-0.00679
0.12183	-0.00824
0.12183	-0.00937
0.12189	-0.00856
0.12189	-0.01081
0.12194	-0.01017
0.12194	-0.01194
0.12194	-0.00663
0.122	-0.0047
0.122	-0.01017
0.12205	-0.00647
0.12205	-0.01226
0.12205	-0.01081
0.12211	-0.00872
0.12211	-0.00727
0.12217	-0.00775
0.12217	-0.00969
0.12217	-0.01323
0.12222	-0.01098
0.12222	-0.00904
0.12228	-0.00695
0.12228	-0.01001
0.12228	-0.0092
0.12233	-0.00904
0.12233	-0.00904
0.12239	-0.0084
0.12239	-0.01162
0.12239	-0.00775
0.12244	-0.00679
0.12244	-0.00872
0.1225	-0.01049
0.1225	-0.00598
0.12255	-0.0084
0.12255	-0.01387
0.12255	-0.01243
0.12261	-0.00759
0.12261	-0.00792
0.12267	-0.00872
0.12267	-0.00969
0.12272	-0.00872
0.12272	-0.00856
0.12272	-0.00759
0.12278	-0.01017
0.12278	-0.00598
0.12283	-0.01017
0.12283	-0.00647
0.12283	-0.00808
0.12289	-0.00985
0.12289	-0.00566
0.12294	-0.0092
0.12294	-0.00759
0.12294	-0.01484
0.123	-0.00727
0.123	-0.00808
0.12305	-0.00792
0.12305	-0.00663
0.12305	-0.00727
0.12311	-0.0084
0.12311	-0.0084
0.12311	-0.00824
0.12317	-0.00888
0.12317	-0.01033
0.12322	-0.00373
0.12322	-0.01081
0.12322	-0.00904
0.12328	-0.00953
0.12328	-0.00631
0.12333	-0.00888
0.12333	-0.00679
0.12339	-0.00663
0.12339	-0.00614
0.12339	-0.00953
0.12344	-0.00985
0.12344	-0.00888
0.1235	-0.01114
0.1235	-0.01049
0.12355	-0.01162
0.12355	-0.00872
0.12355	-0.01162
0.12361	-0.01178
0.12361	-0.01371
0.12367	-0.00953
0.12367	-0.00695
0.12367	-0.01178
0.12372	-0.00775
0.12372	-0.00695
0.12378	-0.01081
0.12378	-0.01001
0.12383	-0.00663
0.12383	-0.00711
0.12383	-0.01146
0.12389	-0.00904
0.12389	-0.00695
0.12389	-0.00518
0.12389	-0.00985
0.12389	-0.00953
0.12389	-0.00727
0.12389	-0.00373
0.12389	-0.00743
0.12389	-0.00985
0.12389	-0.01387
0.12389	-0.01017
0.12389	-0.01355
